File,Start Line,End Line,Api,Type,Tips
core/layers/DST_LSTMCell.py,56,56,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_nn.Conv2d"" by x2mindspore."
core/layers/DST_LSTMCell.py,69,69,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
core/layers/DST_LSTMCell.py,70,70,torch.nn.Softmax,SUPPORTED,"The corresponding api of ""torch.nn.Softmax"" is ""mindspore.nn.Softmax"", will be converted to ""x2ms_nn.Softmax"" by x2mindspore."
core/layers/DST_LSTMCell.py,71,71,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
core/layers/DST_LSTMCell.py,87,87,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
core/layers/DST_LSTMCell.py,88,88,torch.nn.Softmax,SUPPORTED,"The corresponding api of ""torch.nn.Softmax"" is ""mindspore.nn.Softmax"", will be converted to ""x2ms_nn.Softmax"" by x2mindspore."
core/layers/DST_LSTMCell.py,89,89,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
core/layers/DST_LSTMCell.py,109,109,torch.split,SUPPORTED,"The corresponding api of ""torch.split"" is ""mindspore.ops.Split"", will be converted to ""x2ms_adapter.split"" by x2mindspore."
core/layers/DST_LSTMCell.py,110,110,torch.split,SUPPORTED,"The corresponding api of ""torch.split"" is ""mindspore.ops.Split"", will be converted to ""x2ms_adapter.split"" by x2mindspore."
core/layers/DST_LSTMCell.py,111,111,torch.split,SUPPORTED,"The corresponding api of ""torch.split"" is ""mindspore.ops.Split"", will be converted to ""x2ms_adapter.split"" by x2mindspore."
core/layers/DST_LSTMCell.py,113,113,torch.sigmoid,SUPPORTED,"The corresponding api of ""torch.sigmoid"" is ""mindspore.ops.Sigmoid"", will be converted to ""x2ms_adapter.sigmoid"" by x2mindspore."
core/layers/DST_LSTMCell.py,114,114,torch.sigmoid,SUPPORTED,"The corresponding api of ""torch.sigmoid"" is ""mindspore.ops.Sigmoid"", will be converted to ""x2ms_adapter.sigmoid"" by x2mindspore."
core/layers/DST_LSTMCell.py,115,115,torch.tanh,SUPPORTED,"The corresponding api of ""torch.tanh"" is ""mindspore.ops.Tanh"", will be converted to ""x2ms_adapter.tanh"" by x2mindspore."
core/layers/DST_LSTMCell.py,119,119,torch.sigmoid,SUPPORTED,"The corresponding api of ""torch.sigmoid"" is ""mindspore.ops.Sigmoid"", will be converted to ""x2ms_adapter.sigmoid"" by x2mindspore."
core/layers/DST_LSTMCell.py,120,120,torch.sigmoid,SUPPORTED,"The corresponding api of ""torch.sigmoid"" is ""mindspore.ops.Sigmoid"", will be converted to ""x2ms_adapter.sigmoid"" by x2mindspore."
core/layers/DST_LSTMCell.py,121,121,torch.tanh,SUPPORTED,"The corresponding api of ""torch.tanh"" is ""mindspore.ops.Tanh"", will be converted to ""x2ms_adapter.tanh"" by x2mindspore."
core/layers/DST_LSTMCell.py,125,125,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
core/layers/DST_LSTMCell.py,126,126,torch.sigmoid,SUPPORTED,"The corresponding api of ""torch.sigmoid"" is ""mindspore.ops.Sigmoid"", will be converted to ""x2ms_adapter.sigmoid"" by x2mindspore."
core/layers/DST_LSTMCell.py,127,127,torch.tanh,SUPPORTED,"The corresponding api of ""torch.tanh"" is ""mindspore.ops.Tanh"", will be converted to ""x2ms_adapter.tanh"" by x2mindspore."
core/layers/SST_LSTMCell.py,6,6,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
core/layers/SST_LSTMCell.py,13,13,torch.nn.LayerNorm,SUPPORTED,"The corresponding api of ""torch.nn.LayerNorm"" is ""mindspore.nn.LayerNorm"", will be converted to ""x2ms_nn.LayerNorm"" by x2mindspore."
core/layers/SST_LSTMCell.py,14,14,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_nn.Sequential"" by x2mindspore."
core/layers/SST_LSTMCell.py,15,15,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_nn.Conv2d"" by x2mindspore."
core/layers/SST_LSTMCell.py,16,16,torch.nn.LayerNorm,SUPPORTED,"The corresponding api of ""torch.nn.LayerNorm"" is ""mindspore.nn.LayerNorm"", will be converted to ""x2ms_nn.LayerNorm"" by x2mindspore."
core/layers/SST_LSTMCell.py,18,18,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_nn.Sequential"" by x2mindspore."
core/layers/SST_LSTMCell.py,19,19,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_nn.Conv2d"" by x2mindspore."
core/layers/SST_LSTMCell.py,20,20,torch.nn.LayerNorm,SUPPORTED,"The corresponding api of ""torch.nn.LayerNorm"" is ""mindspore.nn.LayerNorm"", will be converted to ""x2ms_nn.LayerNorm"" by x2mindspore."
core/layers/SST_LSTMCell.py,22,22,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_nn.Sequential"" by x2mindspore."
core/layers/SST_LSTMCell.py,23,23,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_nn.Conv2d"" by x2mindspore."
core/layers/SST_LSTMCell.py,24,24,torch.nn.LayerNorm,SUPPORTED,"The corresponding api of ""torch.nn.LayerNorm"" is ""mindspore.nn.LayerNorm"", will be converted to ""x2ms_nn.LayerNorm"" by x2mindspore."
core/layers/SST_LSTMCell.py,26,26,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_nn.Sequential"" by x2mindspore."
core/layers/SST_LSTMCell.py,27,27,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_nn.Conv2d"" by x2mindspore."
core/layers/SST_LSTMCell.py,28,28,torch.nn.LayerNorm,SUPPORTED,"The corresponding api of ""torch.nn.LayerNorm"" is ""mindspore.nn.LayerNorm"", will be converted to ""x2ms_nn.LayerNorm"" by x2mindspore."
core/layers/SST_LSTMCell.py,30,30,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_nn.Conv2d"" by x2mindspore."
core/layers/SST_LSTMCell.py,44,44,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
core/layers/SST_LSTMCell.py,45,45,torch.nn.Softmax,SUPPORTED,"The corresponding api of ""torch.nn.Softmax"" is ""mindspore.nn.Softmax"", will be converted to ""x2ms_nn.Softmax"" by x2mindspore."
core/layers/SST_LSTMCell.py,46,46,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
core/layers/SST_LSTMCell.py,56,56,torch.split,SUPPORTED,"The corresponding api of ""torch.split"" is ""mindspore.ops.Split"", will be converted to ""x2ms_adapter.split"" by x2mindspore."
core/layers/SST_LSTMCell.py,57,57,torch.split,SUPPORTED,"The corresponding api of ""torch.split"" is ""mindspore.ops.Split"", will be converted to ""x2ms_adapter.split"" by x2mindspore."
core/layers/SST_LSTMCell.py,58,58,torch.split,SUPPORTED,"The corresponding api of ""torch.split"" is ""mindspore.ops.Split"", will be converted to ""x2ms_adapter.split"" by x2mindspore."
core/layers/SST_LSTMCell.py,60,60,torch.sigmoid,SUPPORTED,"The corresponding api of ""torch.sigmoid"" is ""mindspore.ops.Sigmoid"", will be converted to ""x2ms_adapter.sigmoid"" by x2mindspore."
core/layers/SST_LSTMCell.py,61,61,torch.sigmoid,SUPPORTED,"The corresponding api of ""torch.sigmoid"" is ""mindspore.ops.Sigmoid"", will be converted to ""x2ms_adapter.sigmoid"" by x2mindspore."
core/layers/SST_LSTMCell.py,62,62,torch.tanh,SUPPORTED,"The corresponding api of ""torch.tanh"" is ""mindspore.ops.Tanh"", will be converted to ""x2ms_adapter.tanh"" by x2mindspore."
core/layers/SST_LSTMCell.py,67,67,torch.sigmoid,SUPPORTED,"The corresponding api of ""torch.sigmoid"" is ""mindspore.ops.Sigmoid"", will be converted to ""x2ms_adapter.sigmoid"" by x2mindspore."
core/layers/SST_LSTMCell.py,68,68,torch.sigmoid,SUPPORTED,"The corresponding api of ""torch.sigmoid"" is ""mindspore.ops.Sigmoid"", will be converted to ""x2ms_adapter.sigmoid"" by x2mindspore."
core/layers/SST_LSTMCell.py,69,69,torch.tanh,SUPPORTED,"The corresponding api of ""torch.tanh"" is ""mindspore.ops.Tanh"", will be converted to ""x2ms_adapter.tanh"" by x2mindspore."
core/layers/SST_LSTMCell.py,73,73,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
core/layers/SST_LSTMCell.py,74,74,torch.sigmoid,SUPPORTED,"The corresponding api of ""torch.sigmoid"" is ""mindspore.ops.Sigmoid"", will be converted to ""x2ms_adapter.sigmoid"" by x2mindspore."
core/layers/SST_LSTMCell.py,75,75,torch.tanh,SUPPORTED,"The corresponding api of ""torch.tanh"" is ""mindspore.ops.Tanh"", will be converted to ""x2ms_adapter.tanh"" by x2mindspore."
data_provider/CIKM/data_iterator.py,36,36,torch.from_numpy,SUPPORTED,"The corresponding api of ""torch.from_numpy"" is ""mindspore.tensor.from_numpy"", will be converted to ""x2ms_adapter.from_numpy"" by x2mindspore."
data_provider/CIKM/data_iterator.py,62,62,torch.from_numpy,SUPPORTED,"The corresponding api of ""torch.from_numpy"" is ""mindspore.tensor.from_numpy"", will be converted to ""x2ms_adapter.from_numpy"" by x2mindspore."
